date,cases(t+14),confirmed,calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
10/03/2013,0,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,2
10/04/2013,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,2
10/05/2013,0,0,0,0,0,22,0,0,0,0,5,0,0,0,0,0,2
10/06/2013,0,0,0,0,0,22,0,0,0,0,5,0,0,0,0,0,2
10/07/2013,0,0,0,0,0,18,0,3,0,0,7,0,0,0,0,0,2
10/08/2013,0,0,0,0,0,18,0,3,0,0,7,0,0,0,0,0,2
10/09/2013,0,0,0,0,0,12,0,5,0,1,7,0,0,0,0,0,2
10/10/2013,0,0,0,0,0,12,0,5,0,2,8,0,0,0,0,0,2
10/11/2013,0,1,0,0,0,16,0,5,0,3,9,0,0,0,0,0,2
10/12/2013,0,1,0,0,0,10,0,7,0,3,13,0,0,5,0,0,2
10/13/2013,0,0,0,0,0,10,0,7,0,7,13,0,0,5,0,0,2
10/14/2013,0,1,0,0,0,7,0,4,0,7,16,0,0,5,0,0,2
10/15/2013,0,0,0,0,0,7,0,4,0,7,16,0,0,5,0,0,2
10/16/2013,0,0,0,0,0,5,0,2,0,6,15,0,0,5,0,0,2
10/17/2013,0,0,0,0,0,4,0,2,0,5,14,0,0,5,0,0,2
10/18/2013,0,0,0,0,0,0,0,2,0,4,13,0,0,5,0,0,2
10/19/2013,0,0,0,0,1,0,0,2,0,6,6,0,0,0,0,0,2
10/20/2013,0,0,0,0,1,0,0,2,0,2,8,0,0,0,0,0,2
10/21/2013,0,0,0,0,1,1,0,2,0,2,4,0,0,0,0,0,2
10/22/2013,0,1,0,0,4,1,0,2,0,4,5,0,0,0,0,0,2
10/23/2013,0,1,0,0,4,13,0,2,0,6,5,0,0,0,0,0,2
10/24/2013,0,0,0,0,6,17,0,5,0,6,8,0,0,0,0,0,2
10/25/2013,0,0,0,0,7,17,0,5,0,7,10,0,0,0,0,0,2
10/26/2013,0,1,0,0,7,20,0,3,0,6,10,0,0,0,0,0,2
10/27/2013,0,1,0,0,7,20,0,3,0,6,8,0,0,0,0,0,2
10/28/2013,0,1,0,0,7,22,0,3,0,11,7,0,0,0,0,0,2
10/29/2013,0,2,0,0,4,22,0,3,0,9,7,0,0,0,0,0,2
10/30/2013,0,1,0,0,4,10,0,6,0,10,14,0,0,0,0,0,2
10/31/2013,0,2,0,0,2,6,0,3,0,10,22,0,0,2,0,0,2
11/01/2013,0,1,0,0,2,12,0,7,0,13,23,0,0,2,0,0,2
11/02/2013,0,1,0,0,8,21,0,7,0,15,48,0,0,2,0,0,2
11/03/2013,0,0,0,0,17,41,0,20,1,16,48,0,0,2,0,0,2
11/04/2013,0,4,0,0,17,54,0,86,2,18,50,0,0,2,0,0,2
11/05/2013,0,3,0,0,20,57,0,107,2,20,49,0,0,2,0,0,2
11/06/2013,0,3,0,0,45,62,2,133,2,20,43,0,0,2,0,0,2
11/07/2013,0,1,0,0,45,74,9,180,3,21,32,0,0,0,0,0,2
11/08/2013,0,2,0,0,46,84,10,240,3,17,29,0,0,0,0,0,2
11/09/2013,0,3,0,0,39,104,13,266,3,19,3,0,0,0,0,0,2
11/10/2013,0,1,0,0,30,91,13,289,2,25,10,0,0,0,0,0,2
11/11/2013,0,1,0,0,31,79,13,229,1,30,30,0,0,0,0,0,2
11/12/2013,0,1,0,0,28,95,13,213,1,28,30,0,0,1,0,0,2
11/13/2013,0,3,0,0,3,90,11,189,1,29,29,0,0,1,0,0,2
11/14/2013,0,1,0,0,14,78,4,142,1,30,32,0,0,1,0,0,2
11/15/2013,0,3,0,0,12,62,3,78,1,30,40,0,0,1,0,0,2
11/16/2013,0,4,0,0,12,53,0,61,3,32,45,0,0,3,0,0,2
11/17/2013,0,1,0,0,12,47,0,31,8,25,38,0,0,3,0,0,2
11/18/2013,0,2,0,0,23,54,2,26,8,14,23,0,0,3,0,0,2
11/19/2013,0,5,0,0,23,36,2,23,8,14,23,0,0,2,0,0,2
11/20/2013,0,2,0,0,23,53,2,34,9,10,23,0,0,2,0,0,2
11/21/2013,0,3,0,0,12,56,12,35,8,10,23,0,0,2,0,0,2
11/22/2013,0,1,0,0,12,77,16,37,9,10,21,0,0,2,0,0,2
11/23/2013,0,3,0,0,13,71,18,62,7,3,16,0,0,0,0,0,2
11/24/2013,0,2,0,0,13,77,23,64,3,8,16,0,0,0,0,0,2
11/25/2013,0,2,0,0,6,75,21,66,5,7,9,0,0,0,0,0,2
11/26/2013,0,1,0,0,6,74,21,66,5,7,14,0,0,0,0,0,2
11/27/2013,0,0,0,0,6,63,21,66,4,7,19,0,0,0,0,0,2
11/28/2013,0,0,0,0,6,60,12,83,4,5,16,0,0,0,0,0,2
11/29/2013,0,0,0,0,7,59,8,83,3,5,15,0,0,0,0,0,2
11/30/2013,0,1,0,0,6,42,7,52,3,5,15,0,0,0,0,0,2
12/01/2013,0,0,0,0,6,35,2,44,2,0,35,0,0,0,0,0,2
12/02/2013,0,1,0,0,3,32,2,47,0,3,41,0,0,1,0,0,2
12/03/2013,0,1,0,0,3,32,2,56,0,3,40,0,0,1,0,0,2
12/04/2013,0,0,0,0,4,43,2,44,0,3,36,0,0,1,0,0,2
12/05/2013,0,1,0,0,4,43,1,27,1,3,36,0,0,1,0,0,2
12/06/2013,0,1,0,0,3,23,1,28,5,8,36,0,0,1,0,0,2
12/07/2013,0,0,0,0,3,27,0,28,6,9,37,0,0,1,0,0,2
12/08/2013,0,0,0,0,3,27,0,28,6,12,34,0,0,1,0,0,2
12/09/2013,0,0,0,0,10,23,0,25,6,9,28,0,0,1,0,0,2
12/10/2013,0,0,0,0,16,34,0,16,6,10,29,0,0,1,0,0,2
12/11/2013,0,1,0,0,24,18,0,12,6,12,29,0,0,1,0,0,2
12/12/2013,0,0,0,0,26,18,0,19,5,12,29,0,0,1,0,0,2
12/13/2013,0,0,0,0,29,38,0,18,1,7,24,0,0,1,0,0,2
12/14/2013,0,0,0,0,34,37,0,22,0,10,23,0,0,1,0,0,2
12/15/2013,0,0,0,0,34,37,0,27,0,7,6,0,0,1,0,0,2
12/16/2013,0,0,0,0,28,36,0,27,0,7,6,0,0,0,0,0,2
12/17/2013,0,0,0,0,33,28,0,25,0,6,9,0,0,0,0,0,2
12/18/2013,0,0,0,0,24,34,0,25,0,4,8,0,0,0,0,0,2
12/19/2013,0,1,0,0,22,50,0,17,0,4,8,0,0,0,0,0,2
12/20/2013,0,0,0,0,20,30,0,15,0,5,8,0,0,0,0,0,2
12/21/2013,0,0,0,0,15,27,1,8,0,1,17,0,0,0,0,0,2
12/22/2013,0,0,0,0,15,27,1,3,0,1,17,0,0,0,0,0,2
12/23/2013,0,0,0,0,12,26,1,0,0,4,17,0,0,0,0,0,2
12/24/2013,0,0,0,0,1,36,1,0,0,4,25,0,0,0,0,0,2
12/25/2013,0,0,0,0,1,30,1,0,0,5,25,0,0,0,0,0,2
12/26/2013,0,0,0,0,1,14,1,0,0,6,25,0,0,1,0,0,2
12/27/2013,0,0,0,0,0,14,2,0,0,5,25,0,0,1,0,0,2
12/28/2013,0,0,0,0,0,14,1,0,0,6,16,0,0,1,0,0,2
12/29/2013,0,0,0,0,0,14,1,0,0,6,16,0,0,1,0,0,2
12/30/2013,0,0,0,0,0,14,1,0,0,3,16,0,0,1,0,0,2
12/31/2013,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,2
06/01/2013,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,3
06/02/2013,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
06/03/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
06/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
06/05/2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3
06/06/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3
06/07/2013,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3
06/08/2013,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3
06/09/2013,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3
06/10/2013,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,3
06/11/2013,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,3
06/12/2013,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3
06/13/2013,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
06/14/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
06/15/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
06/16/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
06/17/2013,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,3
06/18/2013,0,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,3
06/19/2013,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,3
06/20/2013,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,3
06/21/2013,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,3
06/22/2013,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,3
06/23/2013,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,3
06/24/2013,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3
06/25/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
06/26/2013,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
06/27/2013,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3
06/28/2013,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3
06/29/2013,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3
06/30/2013,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3
07/01/2013,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,3
07/02/2013,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,3
07/03/2013,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,3
07/04/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
07/05/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
07/06/2013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
07/07/2013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
07/08/2013,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3
07/09/2013,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3
07/10/2013,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3
07/11/2013,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3
07/12/2013,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3
07/13/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3
07/14/2013,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3
07/15/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
07/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
07/19/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
07/20/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
07/21/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
07/22/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
07/23/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
07/24/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
07/25/2013,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
07/26/2013,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
07/27/2013,0,0,0,0,8,3,0,0,0,1,2,0,0,0,0,0,3
07/28/2013,0,0,0,0,8,4,0,1,0,2,5,0,0,0,0,0,3
07/29/2013,0,0,0,0,8,4,0,1,0,2,5,0,0,0,0,0,3
07/30/2013,0,0,0,0,8,4,0,1,0,2,5,0,0,0,0,0,3
07/31/2013,0,0,0,0,8,4,0,1,0,2,5,0,0,0,0,0,3
08/01/2013,0,0,0,0,8,4,0,1,0,1,4,0,0,0,0,0,3
08/02/2013,0,0,0,0,8,5,0,7,0,2,4,0,0,0,0,0,3
08/03/2013,0,0,0,0,1,5,0,7,0,2,4,0,0,4,0,0,3
08/04/2013,0,0,0,0,1,5,0,6,0,1,1,0,0,4,0,0,3
08/05/2013,0,1,0,0,2,5,0,6,0,1,2,0,0,4,0,0,3
08/06/2013,0,0,0,0,2,5,0,6,0,1,2,0,0,4,0,0,3
08/07/2013,0,0,0,0,2,5,0,6,0,2,2,0,0,9,0,0,3
08/08/2013,0,0,0,0,2,7,0,6,0,4,2,0,0,9,0,0,3
08/09/2013,0,0,0,0,2,6,0,0,0,3,1,0,0,9,0,0,3
08/10/2013,0,0,0,0,1,3,0,0,0,3,1,0,0,5,0,0,3
08/11/2013,0,0,0,0,1,2,0,0,0,3,2,0,0,5,0,0,3
08/12/2013,0,0,0,0,2,13,0,1,0,4,1,0,0,5,0,0,3
08/13/2013,0,0,0,0,4,29,0,4,0,4,1,0,0,5,0,0,3
08/14/2013,0,0,0,0,5,45,0,5,0,3,3,0,0,0,0,0,3
08/15/2013,0,0,0,0,11,74,0,9,0,2,4,0,0,0,0,0,3
08/16/2013,0,0,0,0,19,78,0,14,0,5,4,0,0,0,0,0,3
08/17/2013,0,0,0,0,19,78,0,14,0,5,8,0,0,0,0,0,3
08/18/2013,0,0,0,0,21,82,2,14,0,5,7,0,0,1,0,0,3
08/19/2013,0,0,0,0,19,77,3,13,0,4,10,0,0,1,0,0,3
08/20/2013,0,0,0,0,17,68,4,10,0,6,12,0,0,1,0,0,3
08/21/2013,0,0,0,0,16,57,5,10,0,6,12,0,0,1,0,0,3
08/22/2013,0,0,0,0,10,31,5,8,1,6,17,0,0,1,0,0,3
08/23/2013,0,0,0,0,3,49,5,12,1,3,23,0,0,4,0,0,3
08/24/2013,0,0,0,0,6,53,5,22,1,3,22,0,0,4,0,0,3
08/25/2013,0,0,0,0,14,58,3,22,1,3,23,0,0,3,0,0,3
08/26/2013,0,0,0,0,14,53,2,22,2,3,20,0,0,3,0,0,3
08/27/2013,0,0,0,0,14,46,1,22,2,1,23,0,0,5,0,0,3
08/28/2013,0,0,0,0,14,42,0,21,3,1,21,0,0,5,0,0,3
08/29/2013,0,0,0,0,14,40,2,19,3,0,16,0,0,5,0,0,3
08/30/2013,0,1,0,0,14,18,2,10,3,0,15,0,0,2,0,0,3
08/31/2013,0,0,0,0,11,21,5,1,3,0,20,0,0,2,0,0,3
09/01/2013,0,0,0,0,1,20,10,1,3,2,19,0,0,2,0,0,3
09/02/2013,0,0,0,0,2,30,10,2,3,2,19,0,0,2,0,0,3
09/03/2013,0,0,0,0,3,37,10,3,4,3,15,0,0,0,0,0,3
09/04/2013,0,1,0,0,24,39,14,4,3,4,15,0,0,0,0,0,3
09/05/2013,0,1,0,0,28,44,12,4,4,5,19,0,0,0,0,0,3
09/06/2013,0,0,0,0,31,54,12,6,4,6,15,0,0,0,0,0,3
09/07/2013,0,0,0,0,44,63,11,14,4,10,12,0,0,0,0,0,3
09/08/2013,0,1,0,0,44,63,6,19,4,9,14,0,0,0,0,0,3
09/09/2013,0,1,0,0,43,57,6,18,5,15,21,0,0,0,0,0,3
09/10/2013,0,1,0,0,42,54,7,20,4,18,21,0,0,0,0,0,3
09/11/2013,0,1,0,0,22,57,3,28,4,18,30,0,0,0,0,0,3
09/12/2013,0,1,0,0,18,61,3,29,3,17,26,0,0,0,0,0,3
09/13/2013,0,1,0,0,18,60,4,28,3,20,33,0,0,0,0,0,3
09/14/2013,0,0,0,0,5,51,7,21,3,17,32,0,0,0,0,0,3
09/15/2013,0,0,0,0,5,43,7,16,3,17,31,0,0,0,0,0,3
09/16/2013,0,2,0,0,5,42,7,21,2,14,25,0,0,0,0,0,3
09/17/2013,0,0,0,0,25,55,6,23,2,11,24,0,0,0,0,0,3
09/18/2013,0,1,0,0,29,61,6,18,3,13,17,0,0,0,0,0,3
09/19/2013,0,1,0,0,30,54,6,17,2,13,19,0,0,0,0,0,3
09/20/2013,0,0,0,0,30,57,5,19,2,10,12,0,0,0,0,0,3
09/21/2013,0,1,0,0,34,62,0,18,2,9,11,0,0,0,0,0,3
09/22/2013,0,0,0,0,35,65,0,19,2,8,10,0,0,0,0,0,3
09/23/2013,0,0,0,0,35,67,0,42,1,6,15,0,0,0,0,0,3
09/24/2013,0,1,0,0,16,52,0,37,1,5,21,0,0,0,0,0,3
09/25/2013,0,1,0,0,14,43,3,35,0,2,19,0,0,0,0,0,3
09/26/2013,0,0,0,0,13,50,17,38,0,4,19,0,0,0,0,0,3
09/27/2013,0,1,0,0,15,49,19,39,0,3,22,0,0,0,0,0,3
09/28/2013,0,0,0,0,12,42,23,41,0,5,19,0,0,0,0,0,3
09/29/2013,0,0,0,0,11,43,23,44,0,8,21,0,0,0,0,0,3
09/30/2013,0,0,0,0,11,40,24,16,0,8,15,0,0,0,0,0,3
10/01/2013,0,0,0,0,11,45,24,18,0,8,12,0,0,0,0,0,3
10/02/2013,0,0,0,0,16,45,28,25,0,13,19,0,0,0,0,0,3
10/03/2013,0,1,0,0,16,34,14,22,0,12,16,0,0,0,0,0,3
10/04/2013,0,0,0,0,22,31,12,19,0,14,14,0,0,0,0,0,3
10/05/2013,0,1,0,0,25,34,8,16,0,14,14,0,0,0,0,0,3
10/06/2013,0,2,0,0,27,34,8,13,0,11,12,0,0,0,0,0,3
10/07/2013,0,1,0,0,28,39,13,27,1,10,13,0,0,0,0,0,3
10/08/2013,0,1,0,0,39,44,13,26,1,13,11,0,0,0,0,0,3
10/09/2013,0,1,0,0,33,52,7,30,1,8,11,0,0,0,0,0,3
10/10/2013,0,0,0,0,33,54,9,31,1,7,16,0,0,0,0,0,3
10/11/2013,0,1,0,0,22,51,13,32,1,5,14,0,0,0,0,0,3
10/12/2013,0,2,0,0,18,48,14,34,1,4,14,0,0,0,0,0,3
10/13/2013,0,0,0,0,16,54,19,37,1,6,14,0,0,0,0,0,3
10/14/2013,0,0,0,0,15,52,19,26,0,6,18,0,0,0,0,0,3
10/15/2013,0,0,0,0,3,40,21,59,0,3,17,0,0,0,0,0,3
10/16/2013,0,0,0,0,2,29,23,47,0,3,10,0,0,0,0,0,3
10/17/2013,0,0,0,0,2,26,21,46,0,3,7,0,0,0,0,0,3
10/18/2013,0,1,0,0,1,23,18,44,0,6,11,0,0,0,0,0,3
10/19/2013,0,1,0,0,1,21,21,54,0,7,11,0,0,0,0,0,3
10/20/2013,0,1,0,0,11,45,17,50,0,6,11,0,0,0,0,0,3
10/21/2013,0,1,0,0,14,43,15,57,0,8,6,0,0,0,0,0,3
10/22/2013,0,1,0,0,17,47,21,48,0,8,6,0,0,0,0,0,3
10/23/2013,0,3,0,0,17,54,18,52,0,9,10,0,0,0,0,0,3
10/24/2013,0,1,0,0,28,55,22,54,1,9,9,0,0,0,0,0,3
10/25/2013,0,1,0,0,29,60,21,56,1,6,5,0,0,0,0,0,3
10/26/2013,0,1,0,0,29,63,47,47,1,5,15,0,0,0,0,0,3
10/27/2013,0,1,0,0,19,35,52,56,1,4,15,0,0,0,0,0,3
10/28/2013,0,1,0,0,16,45,51,46,1,2,18,0,0,0,0,0,3
10/29/2013,0,2,0,0,14,42,45,21,1,4,19,0,0,0,0,0,3
10/30/2013,0,1,0,0,17,35,45,18,1,16,15,0,0,0,0,0,3
10/31/2013,0,1,0,0,9,44,45,17,0,26,16,0,0,0,0,0,3
11/01/2013,0,2,0,0,12,41,54,53,0,27,19,0,0,0,0,0,3
11/02/2013,0,2,0,0,33,43,36,68,0,29,13,0,0,1,0,0,3
11/03/2013,0,0,0,0,74,58,126,74,2,31,14,0,0,1,0,0,3
11/04/2013,0,4,0,0,103,55,205,86,2,34,14,0,0,4,0,0,3
11/05/2013,0,2,0,0,113,60,295,105,3,33,14,0,0,4,0,0,3
11/06/2013,0,1,0,0,133,66,368,145,3,20,18,0,0,4,0,0,3
11/07/2013,0,2,0,0,154,70,384,174,3,10,26,0,0,4,0,0,3
11/08/2013,0,2,0,0,171,73,414,151,4,15,32,0,0,4,0,0,3
11/09/2013,0,1,0,0,165,66,412,148,5,15,28,0,0,3,0,0,3
11/10/2013,0,1,0,0,143,59,333,158,3,16,43,0,0,3,0,0,3
11/11/2013,0,5,0,0,124,56,256,173,5,13,43,0,0,0,0,0,3
11/12/2013,0,1,0,0,122,70,173,191,5,13,66,0,0,0,0,0,3
11/13/2013,0,2,0,0,102,68,108,152,5,13,62,0,0,0,0,0,3
11/14/2013,0,1,0,0,78,58,88,132,5,13,52,0,0,0,0,0,3
11/15/2013,0,2,0,0,57,57,51,117,4,7,47,0,0,0,0,0,3
11/16/2013,0,5,0,0,54,74,43,107,3,4,51,0,0,0,0,0,3
11/17/2013,0,1,0,0,44,67,35,114,6,3,46,0,0,1,0,0,3
11/18/2013,0,2,0,0,86,76,50,119,5,7,58,0,0,1,0,0,3
11/19/2013,0,0,0,0,98,69,73,108,4,8,37,0,0,1,0,0,3
11/20/2013,0,1,0,0,100,71,88,115,5,11,38,0,0,1,0,0,3
11/21/2013,0,4,0,0,100,77,99,113,6,11,58,0,0,1,0,0,3
11/22/2013,0,2,0,0,103,78,111,119,6,11,59,0,0,1,0,0,3
11/23/2013,0,3,0,0,97,73,126,166,6,12,65,0,0,1,0,0,3
11/24/2013,0,3,0,0,89,74,142,175,5,10,66,0,0,0,0,0,3
11/25/2013,0,2,0,0,38,66,152,146,5,8,53,0,0,0,0,0,3
11/26/2013,0,1,0,0,27,60,164,158,5,7,60,0,0,0,0,0,3
11/27/2013,0,1,0,0,47,60,161,170,4,5,70,0,0,1,0,0,3
11/28/2013,0,2,0,0,50,54,156,171,3,5,50,0,0,1,0,0,3
11/29/2013,0,1,0,0,47,59,162,167,4,6,52,0,0,1,0,0,3
11/30/2013,0,2,0,0,43,52,174,165,4,7,68,0,0,1,0,0,3
12/01/2013,0,2,0,0,58,55,179,134,2,8,57,0,0,1,0,0,3
12/02/2013,0,1,0,0,59,47,156,147,1,6,64,0,0,1,0,0,3
12/03/2013,0,1,0,0,50,50,121,124,3,7,54,0,0,1,0,0,3
12/04/2013,0,1,0,0,25,49,112,106,3,7,52,0,0,2,0,0,3
12/05/2013,0,1,0,0,23,45,106,97,3,9,63,0,0,2,0,0,3
12/06/2013,0,1,0,0,24,33,92,103,2,8,60,0,0,2,0,0,3
12/07/2013,0,0,0,0,22,30,76,54,2,6,34,0,0,2,0,0,3
12/08/2013,0,1,0,0,7,20,74,67,2,5,41,0,0,2,0,0,3
12/09/2013,0,1,0,0,10,25,126,57,2,6,36,0,0,2,0,0,3
12/10/2013,0,0,0,0,9,17,123,58,0,5,75,0,0,2,0,0,3
12/11/2013,0,1,0,0,11,16,114,54,0,4,102,0,0,0,0,0,3
12/12/2013,0,1,0,0,14,22,121,54,0,3,92,0,0,0,0,0,3
12/13/2013,0,0,0,0,13,22,117,46,0,4,88,0,0,0,0,0,3
12/14/2013,0,0,0,0,24,20,106,74,0,8,89,0,0,0,0,0,3
12/15/2013,0,0,0,0,23,21,78,76,0,8,81,0,0,0,0,0,3
12/16/2013,0,0,0,0,20,15,25,91,0,8,80,0,0,0,0,0,3
12/17/2013,0,0,0,0,24,13,19,85,0,7,41,0,0,1,0,0,3
12/18/2013,0,0,0,0,22,9,17,92,0,7,7,0,0,1,0,0,3
12/19/2013,0,0,0,0,22,3,10,97,0,6,6,0,0,1,0,0,3
12/20/2013,0,0,0,0,22,10,8,98,0,6,7,0,0,1,0,0,3
12/21/2013,0,0,0,0,16,13,6,69,0,2,12,0,0,1,0,0,3
12/22/2013,0,0,0,0,18,11,6,45,0,3,12,0,0,1,0,0,3
12/23/2013,0,0,0,0,21,11,0,24,0,2,9,0,0,1,0,0,3
12/24/2013,0,0,0,0,17,11,0,14,0,2,9,0,0,0,0,0,3
12/25/2013,0,0,0,0,17,11,0,8,0,4,8,0,0,0,0,0,3
12/26/2013,0,0,0,0,13,30,0,3,0,6,10,0,0,0,0,0,3
12/27/2013,0,0,0,0,16,26,0,3,0,5,9,0,0,0,0,0,3
12/28/2013,0,0,0,0,18,22,0,5,0,6,3,0,0,0,0,0,3
12/29/2013,0,0,0,0,16,22,0,4,0,5,3,0,0,0,0,0,3
12/30/2013,0,0,0,0,15,25,0,5,0,7,3,0,0,0,0,0,3
12/31/2013,0,0,0,0,15,25,0,9,0,7,3,0,0,0,0,0,3
06/01/2013,0,0,0,0,14,25,0,8,0,5,2,0,0,0,0,0,4
06/02/2013,0,0,0,0,14,6,0,8,0,3,0,0,0,0,0,0,4
06/03/2013,0,0,0,0,11,3,0,7,0,3,0,0,0,0,0,0,4
06/04/2013,0,0,0,0,4,3,0,5,0,2,0,0,0,0,0,0,4
06/05/2013,0,0,0,0,4,3,0,5,0,2,0,0,0,0,0,0,4
06/06/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
06/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
06/08/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
06/09/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
06/10/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
06/11/2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
06/12/2013,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,0,4
06/13/2013,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,0,4
06/14/2013,0,0,0,0,1,2,0,0,0,3,2,0,0,0,0,0,4
06/15/2013,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,0,4
06/16/2013,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,0,4
06/17/2013,0,0,0,0,1,3,0,1,0,6,2,0,0,0,0,0,4
06/18/2013,0,0,0,0,1,12,0,1,0,17,4,0,0,0,0,0,4
06/19/2013,0,0,0,0,1,11,0,1,0,14,2,0,0,0,0,0,4
06/20/2013,0,0,0,0,1,11,0,1,0,14,2,0,0,0,0,0,4
06/21/2013,0,0,0,0,1,12,0,1,0,14,3,0,0,0,0,0,4
06/22/2013,0,0,0,0,1,12,0,1,0,13,4,0,0,0,0,0,4
06/23/2013,0,0,0,0,1,12,0,1,0,13,4,0,0,0,0,0,4
06/24/2013,0,0,0,0,0,12,0,0,0,11,4,0,0,0,0,0,4
06/25/2013,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,4
06/26/2013,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,4
06/27/2013,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,4
06/28/2013,0,0,0,0,0,13,0,0,1,0,4,0,0,0,0,0,4
06/29/2013,0,0,0,0,0,12,0,0,1,0,6,0,0,0,0,0,4
06/30/2013,0,0,0,0,0,12,0,0,1,0,6,0,0,0,0,0,4
07/01/2013,0,0,0,0,0,12,0,0,1,0,6,0,0,0,0,0,4
07/02/2013,0,0,0,0,0,10,0,0,1,0,6,0,0,0,0,0,4
07/03/2013,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,4
07/04/2013,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,4
